id,key,value,type
4337973892,street,Gandhinagar-Ahmedabad Highway,addr
4337973893,street,Sargasan Cross Road,addr
4337973893,street,Sargasan Cross Road,addr
4337973893,street,Sargasan Cross Road,addr
4337973894,street,Kh road,addr
4337973894,street,Kh road,addr
4337973894,street,Kh road,addr
4337979890,street,Sargasan Cross Road,addr
4337979890,street,Sargasan Cross Road,addr
4337979890,street,Sargasan Cross Road,addr
4337979891,opening_hours,Mo-Su 05:00-21:30,regular
4337979891,opening_hours,Mo-Su 05:00-21:30,regular
4337979891,opening_hours,Mo-Su 05:00-21:30,regular
4337979891,opening_hours,Mo-Su 05:00-21:30,regular
4337979891,opening_hours,Mo-Su 05:00-21:30,regular
4337982489,street,Kh-0,addr
4337982489,street,Kh-0,addr
4337982489,street,Kh-0,addr
4337985689,wikidata,Q1340361,brand
4337985689,wikidata,Q1340361,brand
4337985689,wikidata,Q1340361,brand
4337985689,wikidata,Q1340361,brand
4337985689,wikidata,Q1340361,brand
4337985689,wikidata,Q1340361,brand
4337985689,wikidata,Q1340361,brand
4337985689,wikidata,Q1340361,brand
4337985689,wikidata,Q1340361,brand
4337985689,wikidata,Q1340361,brand
4341542319,wikidata,Q1340361,brand
4341542319,wikidata,Q1340361,brand
4341542319,wikidata,Q1340361,brand
4341542319,wikidata,Q1340361,brand
4341542319,wikidata,Q1340361,brand
4341542319,wikidata,Q1340361,brand
4341542319,wikidata,Q1340361,brand
4341555092,postcode,382345,addr
4341555092,postcode,382345,addr
4341555092,postcode,382345,addr
4341555092,postcode,382345,addr
4358515491,amenity,police,regular
4358515491,amenity,police,regular
4358515492,wikidata,Q3595747,brand
4358515492,wikidata,Q3595747,brand
4358515492,wikidata,Q3595747,brand
4358515492,wikidata,Q3595747,brand
4358515492,wikidata,Q3595747,brand
4358515492,wikidata,Q3595747,brand
4358515492,wikidata,Q3595747,brand
4358516991,street,Naroda Road,addr
4358516991,street,Naroda Road,addr
4358516992,street,NH8,addr
4358516992,street,NH8,addr
4358516992,street,NH8,addr
4358516992,street,NH8,addr
4358525891,shop,clothes,regular
4358525891,shop,clothes,regular
4358546492,street,Swami Bapa Smruti Mandir Road,addr
4358546492,street,Swami Bapa Smruti Mandir Road,addr
4358546492,street,Swami Bapa Smruti Mandir Road,addr
4358546493,street,Naroda Road,addr
4358546493,street,Naroda Road,addr
4358560989,street,Swami Bapa Smruti Mandir Road,addr
4358560989,street,Swami Bapa Smruti Mandir Road,addr
4358560989,street,Swami Bapa Smruti Mandir Road,addr
4358561689,street,Swami Bapa Smruti Mandir Road,addr
4358561689,street,Swami Bapa Smruti Mandir Road,addr
4358561689,street,Swami Bapa Smruti Mandir Road,addr
4358562089,street,Swami Bapa Smruti Mandir Road,addr
4358562089,street,Swami Bapa Smruti Mandir Road,addr
4358562089,street,Swami Bapa Smruti Mandir Road,addr
4358562489,street,Ashram Road,addr
4358562489,street,Ashram Road,addr
4358562489,street,Ashram Road,addr
4358562490,wikidata,Q2040404,brand
4358562490,wikidata,Q2040404,brand
4358562490,wikidata,Q2040404,brand
4358562490,wikidata,Q2040404,brand
4358562490,wikidata,Q2040404,brand
4358562490,wikidata,Q2040404,brand
4358562490,wikidata,Q2040404,brand
4358562689,amenity,fast_food,regular
4358562689,amenity,fast_food,regular
4358562690,amenity,fast_food,regular
4358562690,amenity,fast_food,regular
4358562889,street,NH8,addr
4358562889,street,NH8,addr
4358562889,street,NH8,addr
4358631802,amenity,fuel,regular
4358631802,amenity,fuel,regular
4358646485,amenity,fuel,regular
4358646485,amenity,fuel,regular
4368248194,en,Big Bazaar,name
4368248194,en,Big Bazaar,name
4368248194,en,Big Bazaar,name
4368272090,en,McDonald's,name
4368272090,en,McDonald's,name
4368272090,en,McDonald's,name
4368863089,postcode,380058,addr
4368863089,postcode,380058,addr
4368863089,postcode,380058,addr
4368863089,postcode,380058,addr
4368863089,postcode,380058,addr
4369496892,opening_hours,Mo-Sa 11:00-20:30,regular
4369496892,opening_hours,Mo-Sa 11:00-20:30,regular
4369496892,opening_hours,Mo-Sa 11:00-20:30,regular
4369535190,opening_hours,Mo-Sa 10:30-20:00,regular
4369535190,opening_hours,Mo-Sa 10:30-20:00,regular
4369535190,opening_hours,Mo-Sa 10:30-20:00,regular
4369863491,en,Subway,name
4369863491,en,Subway,name
4369863491,en,Subway,name
4376679089,en,Bus stop Riverside School,name
4376679089,en,Bus stop Riverside School,name
4376679089,en,Bus stop Riverside School,name
4378619789,opening_hours,Mo-Sa 10:00-19:00,regular
4378619789,opening_hours,Mo-Sa 10:00-19:00,regular
4378619789,opening_hours,Mo-Sa 10:00-19:00,regular
4380537982,name,Amba Food Factory,regular
4380552160,cuisine,regional,regular
4380552160,cuisine,regional,regular
4380552160,cuisine,regional,regular
4380552812,operator,Dada Bhagwan,regular
4380552812,operator,Dada Bhagwan,regular
4380552812,operator,Dada Bhagwan,regular
4380554999,for,senior,social_facility
4380554999,for,senior,social_facility
4380554999,for,senior,social_facility
4380554999,for,senior,social_facility
4380554999,for,senior,social_facility
4380554999,for,senior,social_facility
4380554999,for,senior,social_facility
4380554999,for,senior,social_facility
4380554999,for,senior,social_facility
4380554999,for,senior,social_facility
4398373491,street,Airport Road,addr
4398373491,street,Airport Road,addr
4398373491,street,Airport Road,addr
4398393189,street,Dr. Vikram Sarabhai Road,addr
4398393189,street,Dr. Vikram Sarabhai Road,addr
4398393189,street,Dr. Vikram Sarabhai Road,addr
4398393190,street,Sardar Patel Ring Road,addr
4398393190,street,Sardar Patel Ring Road,addr
4398393190,street,Sardar Patel Ring Road,addr
4398393289,street,Gidc 1 road,addr
4398393289,street,Gidc 1 road,addr
4398393289,street,Gidc 1 road,addr
4398393389,street,mauraya gidc maha gujrat gidc road,addr
4398393389,street,mauraya gidc maha gujrat gidc road,addr
4398393389,street,mauraya gidc maha gujrat gidc road,addr
4398393489,street,Sardar Patel Ring Road,addr
4398393489,street,Sardar Patel Ring Road,addr
4398393489,street,Sardar Patel Ring Road,addr
4398393689,housenumber,560,addr
4398393689,housenumber,560,addr
4398393689,housenumber,560,addr
4398393689,housenumber,560,addr
4398393689,housenumber,560,addr
